id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5020396160,Paul R. Lessard,https://api.openalex.org/works?filter=author.id:A5020396160,2,4,US
https://openalex.org/A5024892584,Lucas Henrique,https://api.openalex.org/works?filter=author.id:A5024892584,2,4,BR
https://openalex.org/A5040083801,Chaitanya Konjeti,https://api.openalex.org/works?filter=author.id:A5040083801,2,2,US
https://openalex.org/A5036764509,Vlado Jokic,https://api.openalex.org/works?filter=author.id:A5036764509,1,1,CN
https://openalex.org/A5086275760,Hang Li,https://api.openalex.org/works?filter=author.id:A5086275760,95,3561,JP
https://openalex.org/A5067731925,Hui Xiong,https://api.openalex.org/works?filter=author.id:A5067731925,72,1908,HK
https://openalex.org/A5040404999,Wen-mei W. Hwu,https://api.openalex.org/works?filter=author.id:A5040404999,55,526,US
https://openalex.org/A5082572062,James R. McKay,https://api.openalex.org/works?filter=author.id:A5082572062,57,352,US
https://openalex.org/A5089961053,Zoran Kapelan,https://api.openalex.org/works?filter=author.id:A5089961053,48,287,NL
https://openalex.org/A5047019776,Erik Aurell,https://api.openalex.org/works?filter=author.id:A5047019776,37,248,SE
https://openalex.org/A5055074100,Yukiko Kawai,https://api.openalex.org/works?filter=author.id:A5055074100,14,228,JP
https://openalex.org/A5063624820,Anil K. Seth,https://api.openalex.org/works?filter=author.id:A5063624820,59,182,GB
https://openalex.org/A5023803576,William F. Eddy,https://api.openalex.org/works?filter=author.id:A5023803576,29,175,US
https://openalex.org/A5086247092,Benjamin Kroposki,https://api.openalex.org/works?filter=author.id:A5086247092,32,162,US
https://openalex.org/A5013097792,Vivek Kulkarni,https://api.openalex.org/works?filter=author.id:A5013097792,20,124,IN
https://openalex.org/A5004286609,Cornelia H M van Jaarsveld,https://api.openalex.org/works?filter=author.id:A5004286609,47,118,NL
https://openalex.org/A5075948852,Keith M. Marzilli Ericson,https://api.openalex.org/works?filter=author.id:A5075948852,21,107,US
https://openalex.org/A5016893433,Francis J. Flynn,https://api.openalex.org/works?filter=author.id:A5016893433,36,99,CA
https://openalex.org/A5053044572,Tessa F. Blanken,https://api.openalex.org/works?filter=author.id:A5053044572,19,74,NL
https://openalex.org/A5082971337,Mary Main,https://api.openalex.org/works?filter=author.id:A5082971337,33,56,US
https://openalex.org/A5080851011,Lizabeth M. Romanski,https://api.openalex.org/works?filter=author.id:A5080851011,30,53,US
https://openalex.org/A5030702477,Date C. van der Veen,https://api.openalex.org/works?filter=author.id:A5030702477,14,36,NL
https://openalex.org/A5064518469,Gillian Munro,https://api.openalex.org/works?filter=author.id:A5064518469,4,22,GB
https://openalex.org/A5078687311,Carl Johannesson,https://api.openalex.org/works?filter=author.id:A5078687311,6,22,SE
https://openalex.org/A5072877746,Daniel Kluver,https://api.openalex.org/works?filter=author.id:A5072877746,11,21,US
https://openalex.org/A5006981740,Ruth García-Gavilanes,https://api.openalex.org/works?filter=author.id:A5006981740,7,15,ES
https://openalex.org/A5067086089,Hua Zhao,https://api.openalex.org/works?filter=author.id:A5067086089,4,8,CN
https://openalex.org/A5006614103,Ihab AbuHilal,https://api.openalex.org/works?filter=author.id:A5006614103,2,2,US
https://openalex.org/A5056454933,Shashwath Hosur Ananthakrishna,https://api.openalex.org/works?filter=author.id:A5056454933,1,1,None
https://openalex.org/A5056531495,John B Goodenough,https://api.openalex.org/works?filter=author.id:A5056531495,136,657,US
https://openalex.org/A5063079579,Eric–Jan Wagenmakers,https://api.openalex.org/works?filter=author.id:A5063079579,71,509,NL
https://openalex.org/A5011434213,Mark A. Wood,https://api.openalex.org/works?filter=author.id:A5011434213,50,349,US
https://openalex.org/A5013292507,Fei Huang,https://api.openalex.org/works?filter=author.id:A5013292507,28,286,CN
https://openalex.org/A5024142629,Mikko Myrskylä,https://api.openalex.org/works?filter=author.id:A5024142629,32,283,FI
https://openalex.org/A5060751756,Ivo Vlaev,https://api.openalex.org/works?filter=author.id:A5060751756,30,250,GB
https://openalex.org/A5076757021,Lena Karlsson,https://api.openalex.org/works?filter=author.id:A5076757021,34,247,FI
https://openalex.org/A5046585507,Dario Piga,https://api.openalex.org/works?filter=author.id:A5046585507,25,229,CH
https://openalex.org/A5066291615,Michael Smithson,https://api.openalex.org/works?filter=author.id:A5066291615,32,219,AU
https://openalex.org/A5046602924,Eric Shea‐Brown,https://api.openalex.org/works?filter=author.id:A5046602924,32,189,US
https://openalex.org/A5003934136,Ka Ming Chow,https://api.openalex.org/works?filter=author.id:A5003934136,25,181,NG
https://openalex.org/A5085145415,Mitsuhiro Nakamura,https://api.openalex.org/works?filter=author.id:A5085145415,20,146,JP
https://openalex.org/A5004074621,Anna Baumert,https://api.openalex.org/works?filter=author.id:A5004074621,20,124,DE
https://openalex.org/A5038171260,Lisette van der Meer,https://api.openalex.org/works?filter=author.id:A5038171260,20,85,NL
https://openalex.org/A5079313615,Daniel E. Runcie,https://api.openalex.org/works?filter=author.id:A5079313615,17,74,US
https://openalex.org/A5057444637,Edgar Chan,https://api.openalex.org/works?filter=author.id:A5057444637,17,56,GB
https://openalex.org/A5059953820,Bella Struminskaya,https://api.openalex.org/works?filter=author.id:A5059953820,10,49,NL
https://openalex.org/A5057294707,Amir Naser Akhavan,https://api.openalex.org/works?filter=author.id:A5057294707,9,37,IR
https://openalex.org/A5065877660,Judith D. Cohn,https://api.openalex.org/works?filter=author.id:A5065877660,12,33,US
https://openalex.org/A5027334417,Kyle Eichas,https://api.openalex.org/works?filter=author.id:A5027334417,10,31,US
https://openalex.org/A5048132210,Samuel F. Way,https://api.openalex.org/works?filter=author.id:A5048132210,9,24,US
https://openalex.org/A5062846360,Kamol Chandra Roy,https://api.openalex.org/works?filter=author.id:A5062846360,6,20,US
https://openalex.org/A5021978364,Kate Fissell,https://api.openalex.org/works?filter=author.id:A5021978364,10,13,US
https://openalex.org/A5045412540,Karin Boczek,https://api.openalex.org/works?filter=author.id:A5045412540,4,13,DE
https://openalex.org/A5039428882,Kate M. Bubar,https://api.openalex.org/works?filter=author.id:A5039428882,6,8,US
https://openalex.org/A5079703084,Mingyuan Zhang,https://api.openalex.org/works?filter=author.id:A5079703084,41,710,CN
https://openalex.org/A5031669039,Christian Wolf,https://api.openalex.org/works?filter=author.id:A5031669039,38,296,DE
https://openalex.org/A5011042925,Xiaoyan Lu,https://api.openalex.org/works?filter=author.id:A5011042925,28,198,CN
https://openalex.org/A5005446898,Andy McEwen,https://api.openalex.org/works?filter=author.id:A5005446898,33,195,GB
https://openalex.org/A5071914264,Andreas Dittmar Weise,https://api.openalex.org/works?filter=author.id:A5071914264,6,178,DE
https://openalex.org/A5041746597,Qunliang Song,https://api.openalex.org/works?filter=author.id:A5041746597,34,165,CN
https://openalex.org/A5036568372,Tiziano Squartini,https://api.openalex.org/works?filter=author.id:A5036568372,26,164,IT
https://openalex.org/A5022760252,Paul M. Bays,https://api.openalex.org/works?filter=author.id:A5022760252,39,130,GB
https://openalex.org/A5074592394,Geoffrey Canright,https://api.openalex.org/works?filter=author.id:A5074592394,21,117,NO
https://openalex.org/A5079215275,Lorenzo Gatti,https://api.openalex.org/works?filter=author.id:A5079215275,13,87,IT
https://openalex.org/A5047566304,Robert J. Hendley,https://api.openalex.org/works?filter=author.id:A5047566304,14,77,GB
https://openalex.org/A5027670161,Anne Skorkjær Binderkrantz,https://api.openalex.org/works?filter=author.id:A5027670161,18,70,DK
https://openalex.org/A5004772750,Gordon Briggs,https://api.openalex.org/works?filter=author.id:A5004772750,11,55,US
https://openalex.org/A5091163739,Camilo Rodrigues Neto,https://api.openalex.org/works?filter=author.id:A5091163739,11,51,CA
https://openalex.org/A5011682416,Scott B. Weingart,https://api.openalex.org/works?filter=author.id:A5011682416,10,49,GB
https://openalex.org/A5026852251,Tiago Simas,https://api.openalex.org/works?filter=author.id:A5026852251,12,46,PT
https://openalex.org/A5035267750,Chahab Nastar,https://api.openalex.org/works?filter=author.id:A5035267750,16,36,FR
https://openalex.org/A5068270253,Biagio Speciale,https://api.openalex.org/works?filter=author.id:A5068270253,8,28,FR
https://openalex.org/A5010695456,S. Pérabi Ngoffé,https://api.openalex.org/works?filter=author.id:A5010695456,5,21,CM
https://openalex.org/A5047678329,Emanuele Brugnoli,https://api.openalex.org/works?filter=author.id:A5047678329,5,19,IT
https://openalex.org/A5001037881,Fredrik Erlandsson,https://api.openalex.org/works?filter=author.id:A5001037881,6,16,SE
https://openalex.org/A5063901281,Indraneel Mukherjee,https://api.openalex.org/works?filter=author.id:A5063901281,6,13,US
https://openalex.org/A5064118152,Eva Froehlich,https://api.openalex.org/works?filter=author.id:A5064118152,7,12,DE
https://openalex.org/A5052544095,Jessy Xinyi Han,https://api.openalex.org/works?filter=author.id:A5052544095,2,6,US
https://openalex.org/A5080093220,Philip Salesses,https://api.openalex.org/works?filter=author.id:A5080093220,1,1,US
https://openalex.org/A5058286546,Marcel Dicke,https://api.openalex.org/works?filter=author.id:A5058286546,108,1099,NL
https://openalex.org/A5010637807,Brady T. West,https://api.openalex.org/works?filter=author.id:A5010637807,49,309,US
https://openalex.org/A5067223014,Anil K. Mehrotra,https://api.openalex.org/works?filter=author.id:A5067223014,42,262,CA
https://openalex.org/A5048259583,Lars Bejder,https://api.openalex.org/works?filter=author.id:A5048259583,47,251,US
https://openalex.org/A5063432746,Kenneth A. Frank,https://api.openalex.org/works?filter=author.id:A5063432746,39,213,US
https://openalex.org/A5088446802,Susan J. Hall,https://api.openalex.org/works?filter=author.id:A5088446802,30,159,US
https://openalex.org/A5037895834,Paolo Gallina,https://api.openalex.org/works?filter=author.id:A5037895834,22,143,IT
https://openalex.org/A5065496081,Carsten Jensen,https://api.openalex.org/works?filter=author.id:A5065496081,21,142,DK
https://openalex.org/A5078409718,Ken Kahn,https://api.openalex.org/works?filter=author.id:A5078409718,18,139,GB
https://openalex.org/A5075496480,Kai R. Larsen,https://api.openalex.org/works?filter=author.id:A5075496480,20,128,US
https://openalex.org/A5036335232,Miqing Li,https://api.openalex.org/works?filter=author.id:A5036335232,29,126,GB
https://openalex.org/A5052654998,Muhammad Sajjad,https://api.openalex.org/works?filter=author.id:A5052654998,32,121,PK
https://openalex.org/A5025801291,Fredrik Liljeros,https://api.openalex.org/works?filter=author.id:A5025801291,26,99,SE
https://openalex.org/A5040235344,John Phuka,https://api.openalex.org/works?filter=author.id:A5040235344,22,98,MW
https://openalex.org/A5013844034,Emmanuel Letouzé,https://api.openalex.org/works?filter=author.id:A5013844034,12,42,US
https://openalex.org/A5079878305,Tobias L. Kordsmeyer,https://api.openalex.org/works?filter=author.id:A5079878305,12,41,DE
https://openalex.org/A5041638381,Lisa Posch,https://api.openalex.org/works?filter=author.id:A5041638381,7,26,AT
https://openalex.org/A5028267772,Daphne van der Pas,https://api.openalex.org/works?filter=author.id:A5028267772,9,22,NL
https://openalex.org/A5073131301,Jinming Zhai,https://api.openalex.org/works?filter=author.id:A5073131301,3,14,CN
https://openalex.org/A5077564365,Simone Bassanelli,https://api.openalex.org/works?filter=author.id:A5077564365,2,13,IT
https://openalex.org/A5001536187,Nathaniel Rodriguez,https://api.openalex.org/works?filter=author.id:A5001536187,3,10,US
https://openalex.org/A5024300696,Enpeng Yuan,https://api.openalex.org/works?filter=author.id:A5024300696,2,9,US
https://openalex.org/A5004174179,K Bolling,https://api.openalex.org/works?filter=author.id:A5004174179,2,8,US
https://openalex.org/A5040556286,Tapio Heimo,https://api.openalex.org/works?filter=author.id:A5040556286,4,6,SE
https://openalex.org/A5010413762,Euirim Choi,https://api.openalex.org/works?filter=author.id:A5010413762,3,4,US
https://openalex.org/A5005228053,Shui Yu,https://api.openalex.org/works?filter=author.id:A5005228053,59,795,AU
https://openalex.org/A5083387069,Christophe Prieur,https://api.openalex.org/works?filter=author.id:A5083387069,39,512,FR
https://openalex.org/A5029418921,Steven H. Strogatz,https://api.openalex.org/works?filter=author.id:A5029418921,76,318,US
https://openalex.org/A5078682514,Ittai Abraham,https://api.openalex.org/works?filter=author.id:A5078682514,38,217,US
https://openalex.org/A5018460987,Rui Wang,https://api.openalex.org/works?filter=author.id:A5018460987,21,211,CN
https://openalex.org/A5053927433,Shuhao Qin,https://api.openalex.org/works?filter=author.id:A5053927433,25,194,CN
https://openalex.org/A5073676654,David Choffnes,https://api.openalex.org/works?filter=author.id:A5073676654,32,148,US
https://openalex.org/A5010173830,Janet E. Tuttle‐Newhall,https://api.openalex.org/works?filter=author.id:A5010173830,31,112,US
https://openalex.org/A5034370634,Khan Muhammad,https://api.openalex.org/works?filter=author.id:A5034370634,35,108,KR
https://openalex.org/A5057078823,Dong Wang,https://api.openalex.org/works?filter=author.id:A5057078823,12,86,CN
https://openalex.org/A5062039047,Adina Dumitru,https://api.openalex.org/works?filter=author.id:A5062039047,13,81,ES
https://openalex.org/A5032105415,Hugo Valenzuela García,https://api.openalex.org/works?filter=author.id:A5032105415,7,72,ES
https://openalex.org/A5077700776,Randolph T. Stevenson,https://api.openalex.org/works?filter=author.id:A5077700776,20,70,US
https://openalex.org/A5082323876,Neal Lathia,https://api.openalex.org/works?filter=author.id:A5082323876,26,61,GB
https://openalex.org/A5071161877,Tonja Machulla,https://api.openalex.org/works?filter=author.id:A5071161877,13,54,DE
https://openalex.org/A5076632922,Fenna Leijten,https://api.openalex.org/works?filter=author.id:A5076632922,13,49,NL
https://openalex.org/A5012435036,Mattia Fumagalli,https://api.openalex.org/works?filter=author.id:A5012435036,7,45,IT
https://openalex.org/A5012092057,Rezvaneh Rezapour,https://api.openalex.org/works?filter=author.id:A5012092057,8,42,US
https://openalex.org/A5076381229,Linda J. Sorensen,https://api.openalex.org/works?filter=author.id:A5076381229,9,37,NO
https://openalex.org/A5023422683,Grace Venechuk,https://api.openalex.org/works?filter=author.id:A5023422683,7,16,US
https://openalex.org/A5042966596,Carmela Buono,https://api.openalex.org/works?filter=author.id:A5042966596,6,11,IT
https://openalex.org/A5052168303,Chloe Wittenberg,https://api.openalex.org/works?filter=author.id:A5052168303,4,6,US
https://openalex.org/A5078028655,S Cheybani,https://api.openalex.org/works?filter=author.id:A5078028655,3,4,HU
https://openalex.org/A5064999497,Keishi Taki,https://api.openalex.org/works?filter=author.id:A5064999497,1,3,JP
https://openalex.org/A5010575956,Rebecca Babcock Fenerci,https://api.openalex.org/works?filter=author.id:A5010575956,1,1,US
https://openalex.org/A5022517515,Lijian Zhang,https://api.openalex.org/works?filter=author.id:A5022517515,40,502,CN
https://openalex.org/A5052555233,Robert Simha,https://api.openalex.org/works?filter=author.id:A5052555233,54,308,IN
https://openalex.org/A5003961936,Erik M. Bollt,https://api.openalex.org/works?filter=author.id:A5003961936,35,288,US
https://openalex.org/A5023339029,Henrik Flyvbjerg,https://api.openalex.org/works?filter=author.id:A5023339029,47,233,DK
https://openalex.org/A5056251916,Bence Tóth,https://api.openalex.org/works?filter=author.id:A5056251916,16,209,HU
https://openalex.org/A5040292116,Daniele Mascia,https://api.openalex.org/works?filter=author.id:A5040292116,26,208,IT
https://openalex.org/A5044181099,Sven Dickinson,https://api.openalex.org/works?filter=author.id:A5044181099,35,196,CA
https://openalex.org/A5016551394,Brian B. Avants,https://api.openalex.org/works?filter=author.id:A5016551394,57,194,US
https://openalex.org/A5082356616,Jonathan A. Fugelsang,https://api.openalex.org/works?filter=author.id:A5082356616,43,187,CA
https://openalex.org/A5057948821,Gerard Cagney,https://api.openalex.org/works?filter=author.id:A5057948821,49,158,IE
https://openalex.org/A5010915106,Yongjun Yang,https://api.openalex.org/works?filter=author.id:A5010915106,20,138,CN
https://openalex.org/A5071360545,Anna Rumshisky,https://api.openalex.org/works?filter=author.id:A5071360545,25,134,US
https://openalex.org/A5007882671,Marie K. Harder,https://api.openalex.org/works?filter=author.id:A5007882671,25,98,CN
https://openalex.org/A5052225367,Andreagiovanni Reina,https://api.openalex.org/works?filter=author.id:A5052225367,15,86,DE
https://openalex.org/A5020220741,Jeroen Eggermont,https://api.openalex.org/works?filter=author.id:A5020220741,21,69,NL
https://openalex.org/A5037124302,Lynn Boschloo,https://api.openalex.org/works?filter=author.id:A5037124302,26,55,NL
https://openalex.org/A5022414281,Horacio Samaniego,https://api.openalex.org/works?filter=author.id:A5022414281,12,46,CL
https://openalex.org/A5005129420,Avinash Collis,https://api.openalex.org/works?filter=author.id:A5005129420,10,41,US
https://openalex.org/A5044404041,Fabio Fonti,https://api.openalex.org/works?filter=author.id:A5044404041,8,30,FR
https://openalex.org/A5008069881,Ruth E. Watkinson,https://api.openalex.org/works?filter=author.id:A5008069881,17,27,GB
https://openalex.org/A5035398314,Ayumi Sugiyama,https://api.openalex.org/works?filter=author.id:A5035398314,7,23,JP
https://openalex.org/A5044246594,Christian Fong,https://api.openalex.org/works?filter=author.id:A5044246594,8,17,US
https://openalex.org/A5088776221,René Pfitzner,https://api.openalex.org/works?filter=author.id:A5088776221,5,13,CH
https://openalex.org/A5042405815,Clayton Mellina,https://api.openalex.org/works?filter=author.id:A5042405815,5,12,US
https://openalex.org/A5047143021,Breanne Chryst,https://api.openalex.org/works?filter=author.id:A5047143021,2,5,US
https://openalex.org/A5005074475,Dong‐Ho Lee,https://api.openalex.org/works?filter=author.id:A5005074475,57,1712,KR
https://openalex.org/A5061160911,Dirk Helbing,https://api.openalex.org/works?filter=author.id:A5061160911,91,771,CH
https://openalex.org/A5081635691,Peter E. Clark,https://api.openalex.org/works?filter=author.id:A5081635691,66,717,US
https://openalex.org/A5047692275,Mark Lunt,https://api.openalex.org/works?filter=author.id:A5047692275,76,565,GB
https://openalex.org/A5009499168,Curtis Cooper,https://api.openalex.org/works?filter=author.id:A5009499168,52,464,CA
https://openalex.org/A5076737604,Éric Laurent,https://api.openalex.org/works?filter=author.id:A5076737604,32,321,FR
https://openalex.org/A5041398024,Ying Sun,https://api.openalex.org/works?filter=author.id:A5041398024,47,295,CN
https://openalex.org/A5054291777,Linda S. Pagani,https://api.openalex.org/works?filter=author.id:A5054291777,37,134,CA
https://openalex.org/A5089509071,Jakob Eg Larsen,https://api.openalex.org/works?filter=author.id:A5089509071,17,128,DK
https://openalex.org/A5020912645,Yandisa Sikweyiya,https://api.openalex.org/works?filter=author.id:A5020912645,23,93,ZA
https://openalex.org/A5007704275,Guihua Gong,https://api.openalex.org/works?filter=author.id:A5007704275,19,89,CN
https://openalex.org/A5030086495,Philip Leifeld,https://api.openalex.org/works?filter=author.id:A5030086495,21,82,GB
https://openalex.org/A5007878315,Will M. Gervais,https://api.openalex.org/works?filter=author.id:A5007878315,26,79,GB
https://openalex.org/A5087607093,Panayiotis K. Yiallouros,https://api.openalex.org/works?filter=author.id:A5087607093,23,74,CY
https://openalex.org/A5073215218,Wen-Ying Lee,https://api.openalex.org/works?filter=author.id:A5073215218,12,58,TW
https://openalex.org/A5090038371,Didier A. Vega-Oliveros,https://api.openalex.org/works?filter=author.id:A5090038371,9,57,BR
https://openalex.org/A5081884086,Alison L. Hill,https://api.openalex.org/works?filter=author.id:A5081884086,20,54,US
https://openalex.org/A5061327254,Wouter Van den Broeck,https://api.openalex.org/works?filter=author.id:A5061327254,16,41,NL
https://openalex.org/A5076144543,Ana Paula S. Dias,https://api.openalex.org/works?filter=author.id:A5076144543,13,39,PT
https://openalex.org/A5024390954,Kedar Dhamdhere,https://api.openalex.org/works?filter=author.id:A5024390954,15,38,US
https://openalex.org/A5045430608,Anders Mollgaard,https://api.openalex.org/works?filter=author.id:A5045430608,7,16,DK
https://openalex.org/A5022676925,Sylvia May,https://api.openalex.org/works?filter=author.id:A5022676925,10,15,GB
https://openalex.org/A5085505962,Damian Eduardo Taranto,https://api.openalex.org/works?filter=author.id:A5085505962,4,14,IT
https://openalex.org/A5005771102,Jeta Molla,https://api.openalex.org/works?filter=author.id:A5005771102,2,7,CA
https://openalex.org/A5029605074,Ishita Gopal,https://api.openalex.org/works?filter=author.id:A5029605074,2,3,US
https://openalex.org/A5033133332,Patrick Haggard,https://api.openalex.org/works?filter=author.id:A5033133332,97,642,GB
https://openalex.org/A5074881456,Geraint Rees,https://api.openalex.org/works?filter=author.id:A5074881456,92,557,GB
https://openalex.org/A5037532163,Albertine J. Oldehinkel,https://api.openalex.org/works?filter=author.id:A5037532163,72,434,NL
https://openalex.org/A5061340195,Laks V. S. Lakshmanan,https://api.openalex.org/works?filter=author.id:A5061340195,58,352,CA
https://openalex.org/A5049638480,Alexander G. Schwing,https://api.openalex.org/works?filter=author.id:A5049638480,44,272,US
https://openalex.org/A5054862953,Wai Tong Chien,https://api.openalex.org/works?filter=author.id:A5054862953,42,243,CN
https://openalex.org/A5043481330,Bruce Lyons,https://api.openalex.org/works?filter=author.id:A5043481330,17,180,GB
https://openalex.org/A5078378346,Yue Wu,https://api.openalex.org/works?filter=author.id:A5078378346,16,120,CN
https://openalex.org/A5038498641,Elad Yom-Tov,https://api.openalex.org/works?filter=author.id:A5038498641,24,117,IL
https://openalex.org/A5025390602,Irina Basieva,https://api.openalex.org/works?filter=author.id:A5025390602,23,109,SE
https://openalex.org/A5044743855,Norma Graham,https://api.openalex.org/works?filter=author.id:A5044743855,26,89,US
https://openalex.org/A5066498823,Göran Papenberg,https://api.openalex.org/works?filter=author.id:A5066498823,24,78,SE
https://openalex.org/A5078651528,Winter Mason,https://api.openalex.org/works?filter=author.id:A5078651528,21,64,US
https://openalex.org/A5055501765,Wen-Long Sang,https://api.openalex.org/works?filter=author.id:A5055501765,12,61,CN
https://openalex.org/A5082204641,Stanislao Gualdi,https://api.openalex.org/works?filter=author.id:A5082204641,12,52,FR
https://openalex.org/A5053935724,Jackson Liscombe,https://api.openalex.org/works?filter=author.id:A5053935724,11,44,US
https://openalex.org/A5057676699,Ester Pantaleo,https://api.openalex.org/works?filter=author.id:A5057676699,10,38,IT
https://openalex.org/A5052327595,Kilian Evang,https://api.openalex.org/works?filter=author.id:A5052327595,11,36,DE
https://openalex.org/A5006166675,Zhucheng Tu,https://api.openalex.org/works?filter=author.id:A5006166675,8,34,US
https://openalex.org/A5004059124,Travis Wolfe,https://api.openalex.org/works?filter=author.id:A5004059124,5,18,US
https://openalex.org/A5037939551,Anne-Sylvie Crisinel,https://api.openalex.org/works?filter=author.id:A5037939551,10,15,GB
https://openalex.org/A5062575348,Christine R. Filer,https://api.openalex.org/works?filter=author.id:A5062575348,5,15,US
https://openalex.org/A5081782186,Jemma R. Collova,https://api.openalex.org/works?filter=author.id:A5081782186,4,14,AU
https://openalex.org/A5069605492,Maria Wassermann,https://api.openalex.org/works?filter=author.id:A5069605492,4,4,DE
https://openalex.org/A5007319178,Claire Dolin,https://api.openalex.org/works?filter=author.id:A5007319178,2,3,US
https://openalex.org/A5038037619,Donald C. Wunsch,https://api.openalex.org/works?filter=author.id:A5038037619,42,525,US
https://openalex.org/A5089840020,Hao Cai,https://api.openalex.org/works?filter=author.id:A5089840020,32,521,CN
https://openalex.org/A5087114395,Tarek Abdelzaher,https://api.openalex.org/works?filter=author.id:A5087114395,66,499,US
https://openalex.org/A5068416688,Likun Xue,https://api.openalex.org/works?filter=author.id:A5068416688,49,436,CN
https://openalex.org/A5048625929,Paul M.J. Van den Hof,https://api.openalex.org/works?filter=author.id:A5048625929,41,409,NL
https://openalex.org/A5011264094,Joachim Krug,https://api.openalex.org/works?filter=author.id:A5011264094,55,340,DE
https://openalex.org/A5011705204,Edward E. Smith,https://api.openalex.org/works?filter=author.id:A5011705204,81,331,CA
https://openalex.org/A5018152871,Oliver P. John,https://api.openalex.org/works?filter=author.id:A5018152871,88,287,US
https://openalex.org/A5035852380,Andrea Marino,https://api.openalex.org/works?filter=author.id:A5035852380,23,208,IT
https://openalex.org/A5035888170,Andrea Caputo,https://api.openalex.org/works?filter=author.id:A5035888170,29,194,IT
https://openalex.org/A5044130443,Claudia Wagner,https://api.openalex.org/works?filter=author.id:A5044130443,24,166,DE
https://openalex.org/A5047724274,Wen Dong,https://api.openalex.org/works?filter=author.id:A5047724274,17,160,US
https://openalex.org/A5023625736,Thomas Bär,https://api.openalex.org/works?filter=author.id:A5023625736,23,130,DE
https://openalex.org/A5001740076,Frédéric Docquier,https://api.openalex.org/works?filter=author.id:A5001740076,35,96,LU
https://openalex.org/A5079829501,Yonjoo Cho,https://api.openalex.org/works?filter=author.id:A5079829501,16,95,US
https://openalex.org/A5009715973,Woodrow L. Shew,https://api.openalex.org/works?filter=author.id:A5009715973,22,90,US
https://openalex.org/A5086362585,Ernest F. Hasselbrink,https://api.openalex.org/works?filter=author.id:A5086362585,20,54,
https://openalex.org/A5077836239,Hartmut H. K. Lentz,https://api.openalex.org/works?filter=author.id:A5077836239,13,51,DE
https://openalex.org/A5004265472,Ignacio Serna,https://api.openalex.org/works?filter=author.id:A5004265472,6,34,ES
https://openalex.org/A5019244166,Emmanuel Tanguy,https://api.openalex.org/works?filter=author.id:A5019244166,6,13,GB
https://openalex.org/A5054129630,Mounir Omari,https://api.openalex.org/works?filter=author.id:A5054129630,3,11,MA
https://openalex.org/A5023805289,Paolo De Stefanis,https://api.openalex.org/works?filter=author.id:A5023805289,4,10,IT
https://openalex.org/A5010510218,Luc Vermoesen,https://api.openalex.org/works?filter=author.id:A5010510218,3,6,FI
https://openalex.org/A5054661786,Juddy H. Arias,https://api.openalex.org/works?filter=author.id:A5054661786,3,5,CO
https://openalex.org/A5068349442,Chongyang Gao,https://api.openalex.org/works?filter=author.id:A5068349442,1,3,US
https://openalex.org/A5057645839,Arduino A. Mangoni,https://api.openalex.org/works?filter=author.id:A5057645839,47,542,AU
https://openalex.org/A5044791875,Jie Tang,https://api.openalex.org/works?filter=author.id:A5044791875,56,440,CN
https://openalex.org/A5050857344,Luc Steels,https://api.openalex.org/works?filter=author.id:A5050857344,50,404,ES
https://openalex.org/A5024437840,Mark Dredze,https://api.openalex.org/works?filter=author.id:A5024437840,56,364,US
https://openalex.org/A5068655863,A. James O’Malley,https://api.openalex.org/works?filter=author.id:A5068655863,51,277,US
https://openalex.org/A5073748464,Saptarshi Ghosh,https://api.openalex.org/works?filter=author.id:A5073748464,31,268,IN
https://openalex.org/A5014437737,Lauren M. McIntyre,https://api.openalex.org/works?filter=author.id:A5014437737,46,128,US
https://openalex.org/A5003341445,Wen Liang Lai,https://api.openalex.org/works?filter=author.id:A5003341445,13,109,CN
https://openalex.org/A5072090153,Chiara Fiorentini,https://api.openalex.org/works?filter=author.id:A5072090153,28,105,IT
https://openalex.org/A5064483436,Chia-Cheng Ho,https://api.openalex.org/works?filter=author.id:A5064483436,13,98,TW
https://openalex.org/A5036936081,Skyler J. Cranmer,https://api.openalex.org/works?filter=author.id:A5036936081,20,88,US
https://openalex.org/A5080131973,G.E. Breeman,https://api.openalex.org/works?filter=author.id:A5080131973,11,78,NL
https://openalex.org/A5011069410,José A. Salinas-Pérez,https://api.openalex.org/works?filter=author.id:A5011069410,16,75,ES
https://openalex.org/A5011780123,Romina Caballero,https://api.openalex.org/works?filter=author.id:A5011780123,4,67,AR
https://openalex.org/A5045276765,Christopher A. Bailey,https://api.openalex.org/works?filter=author.id:A5045276765,14,59,US
https://openalex.org/A5016136627,Marilyn Schlitz,https://api.openalex.org/works?filter=author.id:A5016136627,17,57,US
https://openalex.org/A5008371412,Vān Kính Nguyễn,https://api.openalex.org/works?filter=author.id:A5008371412,15,52,DE
https://openalex.org/A5071195197,Sahin Cem Geyik,https://api.openalex.org/works?filter=author.id:A5071195197,13,48,US
https://openalex.org/A5067283098,Denis Steckelmacher,https://api.openalex.org/works?filter=author.id:A5067283098,5,37,BE
https://openalex.org/A5088809740,Gwyneth W. Y. Wu,https://api.openalex.org/works?filter=author.id:A5088809740,8,19,US
https://openalex.org/A5023439897,Andreia Hisi,https://api.openalex.org/works?filter=author.id:A5023439897,3,15,FR
